Country,Correlation,Population Growth %_1951,Population Growth %_1952,Population Growth %_1953,Population Growth %_1954,Population Growth %_1955,Population Growth %_1956,Population Growth %_1957,Population Growth %_1958,Population Growth %_1959,Population Growth %_1960,Population Growth %_1961,Population Growth %_1962,Population Growth %_1963,Population Growth %_1964,Population Growth %_1965,Population Growth %_1966,Population Growth %_1967,Population Growth %_1968,Population Growth %_1969,Population Growth %_1970,Population Growth %_1971,Population Growth %_1972,Population Growth %_1973,Population Growth %_1974,Population Growth %_1975,Population Growth %_1976,Population Growth %_1977,Population Growth %_1978,Population Growth %_1979,Population Growth %_1980,Population Growth %_1981,Population Growth %_1982,Population Growth %_1983,Population Growth %_1984,Population Growth %_1985,Population Growth %_1986,Population Growth %_1987,Population Growth %_1988,Population Growth %_1989,Population Growth %_1990,Population Growth %_1991,Population Growth %_1992,Population Growth %_1993,Population Growth %_1994,Population Growth %_1995,Population Growth %_1996,Population Growth %_1997,Population Growth %_1998,Population Growth %_1999,Population Growth %_2000,Population Growth %_2001,Population Growth %_2002,Population Growth %_2003,Population Growth %_2004,Population Growth %_2005,Population Growth %_2006,Population Growth %_2007,Population Growth %_2008,Population Growth %_2009,Population Growth %_2010,Population Growth %_2011,Population Growth %_2012,Population Growth %_2013,Population Growth %_2014,Population Growth %_2015,Population Growth %_2016,Population Growth %_2017,Population Growth %_2018,Population Growth %_2019,Population Growth %_2020,Population Growth %_2021,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Austria,0.128555525,-0.205716231,-0.203549599,-0.095052816,0.044722579,0.117116543,0.12497972,0.29876957,0.463871804,0.526893877,0.53791725,0.549436859,0.626314772,0.61761834,0.523024052,0.464024123,0.524868903,0.590052985,0.379228484,0.205295069,0.26837905,0.399235873,0.510367046,0.486992752,0.11223751,-0.289366847,-0.132046704,0.122222989,0.031106107,-0.022357183,0.188646,0.486750747,0.313783236,0.068792941,0.159664853,0.119821492,0.076043983,0.026789607,0.078372253,0.401861027,0.719440505,0.933725546,1.021430878,0.722209406,0.253312493,0.025390395,0.028309663,0.030898658,0.056960421,0.170646188,0.238139498,0.378839891,0.524424335,0.557521517,0.633418618,0.634006285,0.437682951,0.287798327,0.304413969,0.253461685,0.250216199,0.361338296,0.452725757,0.56318197,0.755375325,1.118504657,1.065547702,0.639879238,0.415212351,0.359149018,0.213455394,0.041238472,7.079833333,6.195333333,6.788916667,5.7045,5.8695,5.195,6.695,6.5685,6.84875,6.527083333,7.185583333,5.441,5.650916667,6.203333333,5.637083333,6.873416667,6.838166667,6.37925,6.000333333,5.934833333,6.449333333,6.249833333,6.2135,6.891416667,6.898,6.416083333,6.916,5.786833333,6.404,5.633583333,6.503583333,6.918583333,7.187083333,6.061833333,5.923,6.316916667,6.1695,7.082166667,7.372416667,7.344,6.357916667,7.615583333,6.858666667,8.164916667,6.8465,5.86325,7.025083333,7.22275,7.23425,8.084916667,7.188916667,7.91525,7.509333333,6.906083333,6.6095,7.277583333,7.9765,7.801916667,7.616,6.649083333,7.855583333,7.611333333,8.055125,10.464125,12.631125,14.727125,16.468125,18.992125,21.362125,23.677125,25.072125
Azerbaijan,-0.571815786,2.686978474,2.665104465,2.664716832,2.718638249,2.777176267,2.811229339,2.837443757,2.870752682,2.85014247,2.815681299,2.817036598,2.795559783,2.770252426,2.723550711,2.622473539,2.500642593,2.343624514,2.216970884,2.172952745,2.135102672,2.076510276,2.011870658,1.953733897,1.938221569,1.946427187,1.912185225,1.877494809,1.858454438,1.749634383,1.641609095,1.634236997,1.635431181,1.651547229,1.669729129,1.659762061,1.654269568,1.666875932,1.672589208,1.018622853,0.852347357,1.283471766,1.19116872,1.055819045,0.896102561,0.77595297,0.699149924,0.609326821,0.507384845,0.773628502,1.159986793,1.224618444,1.225103718,1.251093147,1.326841325,1.425051443,1.509742964,1.585555214,1.618133217,1.521949726,1.398651667,1.356215581,1.320849811,1.265138105,1.175597836,1.052040311,0.906583932,0.690673986,0.519601494,0.5217928,0.306451406,0.111400152,11.33083333,11.67583333,11.06983333,11.4775,12.42533333,10.52908333,11.65383333,11.64691667,10.51133333,11.738,12.292,12.49966667,11.78766667,10.8025,11.20308333,13.20283333,11.00966667,11.69591667,10.4565,12.26075,11.98858333,10.63908333,11.07725,11.08091667,12.00983333,10.942,11.32775,11.5005,12.48875,11.801,12.39066667,10.93483333,11.85533333,11.34608333,11.61108333,11.87225,11.51975,11.59025,12.44508333,11.992,11.956,10.72133333,10.52608333,11.47291667,12.73158333,12.20225,11.89441667,12.95875,12.85175,12.632,13.09725,12.43225,11.98475,12.6195,12.68725,12.71225,12.51483333,12.3655,12.61166667,13.96266667,11.80866667,13.08675,14.173875,15.425875,17.097875,18.627875,19.935875,22.175875,24.172875,26.187875,28.248875
Bahamas,-0.505634165,1.6248494,2.080231882,2.529915686,2.999232294,3.434557751,3.829354553,4.161592765,4.412065272,4.621235997,4.812458019,4.969938663,5.031894685,4.956299849,4.553329148,4.303240894,4.394052991,4.406264736,4.431860805,4.220790519,3.526719596,2.859107574,2.532153036,2.312455016,2.221119153,2.203559572,2.231048097,2.338976715,2.355250629,2.276055994,2.200308799,2.087669332,2.016899897,2.044866098,2.028798285,2.013122803,1.995264774,1.896602362,1.846055386,1.917767849,1.95083516,1.980135616,2.14078596,2.199430495,1.979269163,1.793360275,1.688095471,1.592766248,1.564442984,1.461460956,1.406989152,1.380612058,1.327565392,1.35315255,1.379486987,1.381750102,1.389190107,1.427429439,1.454034817,1.46288372,1.458615107,1.292299341,1.108981306,0.975364747,0.906041458,0.941799724,0.890307766,0.7921824,0.742172752,0.672553411,0.472206131,0.366152526,25.07516667,25.2525,25.53466667,25.13558333,24.93816667,24.9455,25.50416667,25.07333333,25.65025,25.16725,25.38375,25.08958333,25.15133333,25.45416667,25.1865,24.95058333,25.32041667,24.885,25.21258333,25.03866667,25.26633333,25.59725,25.34791667,25.37758333,25.71325,25.15933333,25.34,25.4845,25.48108333,25.50825,25.1565,25.87033333,25.52758333,25.31658333,25.4735,25.66533333,25.60091667,25.37183333,25.65166667,25.99233333,25.92675,25.4655,25.54983333,26.0245,25.76866667,25.38541667,26.19083333,26.2295,25.62266667,25.44916667,25.58066667,26.11625,26.18033333,25.84975,25.80166667,25.71575,26.03475,25.89975,25.76916667,25.22916667,26.00325,25.81641667,26.01166667,26.89466667,28.00866667,29.05066667,30.38166667,31.40466667,32.84766667,34.45866667,35.33766667
Bahrain,-0.506555066,2.629673593,2.732559224,2.846412889,3.00550702,3.152016056,3.3084281,3.527681147,3.71453753,3.8410679,3.908821701,3.865906191,3.703303153,3.568946951,3.489068024,3.163611796,2.845752513,2.766494951,2.714179003,2.694194304,2.657351299,3.855901169,5.496494369,5.89330958,5.850481402,5.754213743,5.584279292,5.35760226,5.087402783,4.807877615,4.53576861,4.008425431,3.567238755,3.551391148,3.636644005,3.685705288,3.687000411,3.618779222,3.495984792,3.346946038,3.169205191,3.231788287,3.409015881,3.447776063,3.456483145,3.424179878,3.362692859,3.272121046,3.143383323,2.985379319,2.802414734,2.606402161,2.393541388,4.052445611,7.469326678,8.693110421,7.975733388,7.301659984,6.686213367,6.073053067,2.709722592,-0.224801829,1.075738273,2.942669736,3.78101857,3.831008944,3.467670164,3.278041351,1.956550972,0.283007936,-1.407717761,-1.281809179,26.26341667,26.15891667,26.06841667,26.38633333,26.06516667,25.695,25.70758333,26.26358333,25.3005,26.2665,25.7175,26.49216667,26.2315,25.43108333,26.29416667,26.5995,25.47783333,25.92191667,26.58591667,26.33458333,25.79116667,25.41058333,26.00116667,25.92175,25.83783333,25.71483333,26.55066667,26.26958333,26.80808333,26.55733333,26.58233333,25.51683333,25.59116667,25.96141667,26.20216667,26.32558333,26.64175,26.628,26.0225,26.34458333,25.81191667,25.17766667,26.16591667,26.73375,26.25741667,26.8275,26.19091667,27.61241667,27.74241667,27.07075,27.431,27.26641667,27.37066667,27.15025,26.98316667,27.22125,27.21608333,27.03308333,27.31033333,28.06966667,27.10383333,27.52933333,27.925375,29.619375,31.859375,33.457375,35.537375,37.784375,39.892375,41.919375,44.383375
Bangladesh,-0.471329811,2.108074283,2.227168189,2.242805356,2.323713025,2.446944393,2.499625441,2.554574438,2.535202007,2.630808629,2.826978805,2.933364691,3.01565647,3.000448784,2.969059191,2.950957788,2.918955318,2.942594829,2.950493515,2.843789167,2.475437255,1.14837463,1.3478875,2.59484501,2.559409431,2.45691506,2.323047248,2.341563325,2.402484674,2.36560897,2.439624308,2.609370551,2.7432851,2.778799534,2.70601849,2.57842254,2.413067884,2.267696488,2.206145519,2.171768925,2.184672061,1.999163665,1.894362746,1.970366225,1.993517497,1.96347146,1.865670499,1.908374882,2.008348942,2.041266716,2.023520953,1.996513832,1.918516926,1.786601368,1.690066121,1.531169645,1.189418182,1.01327381,0.845920734,0.846117873,1.132370156,1.223888269,1.269509018,1.317865624,1.311257436,1.263486351,1.316672939,1.343308236,1.242027376,1.180471252,1.212805066,1.205530701,25.28216667,25.15916667,25.36975,25.20941667,25.10016667,24.99525,25.252,25.8075,24.98891667,25.48425,25.06975,25.03291667,25.10558333,25.30458333,25.0385,25.48433333,24.99241667,24.9405,25.25433333,25.18658333,24.63516667,25.14383333,25.26558333,25.0395,25.14391667,25.20216667,25.04658333,25.039,25.71108333,25.34066667,24.95183333,25.14408333,25.06983333,25.06541667,25.42141667,25.29425,25.64241667,25.70966667,25.30475,25.28175,25.13516667,25.12225,25.00316667,25.26166667,25.41583333,25.44025,24.85925,25.52416667,25.71483333,25.15016667,25.337,25.38033333,25.28083333,25.38633333,25.532,25.76566667,25.34375,25.3895,25.90491667,25.94033333,25.20508333,25.53358333,25.9675,26.4495,27.1715,28.5085,29.6325,30.5135,31.6495,32.5475,33.8475
Barbados,-0.349159168,2.308854751,1.861530403,1.43670934,1.115613053,0.853183212,0.511284964,0.305192499,0.317621399,0.389983396,0.41891211,0.371512253,0.328098187,0.297447707,0.262687416,0.236875968,0.238237462,0.233489341,0.231989319,0.289033632,0.389109769,0.496560682,0.60184221,0.66580165,0.709130424,0.728591633,0.733166088,0.736526078,0.731305465,0.691553224,0.590749996,0.463103981,0.357176947,0.279337646,0.221891192,0.154518698,0.090043164,0.03712724,-0.012688363,-0.029424875,0.047601405,0.249471281,0.357455587,0.326625324,0.271746816,0.182553953,0.122158658,0.084984928,0.092717248,0.164288115,0.175306124,0.292649872,0.435756856,0.418437156,0.396104714,0.381992483,0.367656027,0.37709424,0.417747418,0.393404429,0.293990936,0.235281616,0.201580541,0.174798732,0.158427801,0.158325728,0.158446175,0.147757725,0.139926201,0.137959135,0.129513245,0.108364774,26.58983333,26.93075,26.8225,26.51566667,26.58108333,26.47716667,26.53008333,27.07841667,26.8295,26.92641667,26.809,26.849,26.96141667,26.67333333,26.63675,26.729,26.48175,26.50191667,27.10741667,26.76991667,26.44491667,26.6925,26.79325,26.465,26.37325,26.28733333,26.75733333,26.91883333,26.84416667,27.14725,27.11225,26.8155,26.98333333,26.62541667,26.55258333,26.65958333,27.33516667,27.01391667,26.75216667,26.94316667,26.89316667,26.90466667,27.05683333,26.96008333,27.326,27.01825,27.23933333,27.62508333,27.14083333,26.90208333,27.22183333,27.26608333,27.44008333,27.22541667,27.67716667,27.50225,27.36641667,27.00383333,27.32033333,27.84466667,27.39525,27.34666667,27.251125,27.669125,28.537125,28.537125,28.537125,28.537125,28.537125,28.537125,28.537125
Belarus,-0.474059457,-0.211580178,0.040377429,0.28306925,0.469985485,0.626382593,0.756226055,0.85240399,0.939957493,0.976654207,0.988464868,1.007747345,0.956559436,0.852382163,0.749685283,0.66540809,0.63664709,0.676482838,0.722899419,0.764213848,0.821915824,0.879094649,0.888949381,0.851392174,0.834009732,0.821358982,0.800234566,0.794953175,0.780656132,0.734286344,0.682261213,0.648789478,0.63448092,0.626895979,0.599403848,0.556351739,0.570341402,0.557551086,0.473491252,0.387024261,0.273794363,0.144938997,0.046493184,-0.060398453,-0.144232251,-0.20720637,-0.278123118,-0.335548567,-0.363368605,-0.376239364,-0.38273405,-0.40733287,-0.512980932,-0.572889293,-0.550167899,-0.541324646,-0.513879085,-0.40966976,-0.328882712,-0.278964842,-0.279988884,-0.336321295,-0.296871705,-0.220452974,-0.182468858,-0.128911554,-0.098640104,-0.178022727,-0.317586832,-0.412699485,-0.567538859,-0.687446962,6.356,5.658333333,6.059416667,5.654083333,5.825083333,4.432583333,6.8685,6.001333333,6.5465,6.464583333,7.032416667,5.814833333,5.173,5.8035,4.9555,6.612666667,6.682166667,5.67875,4.566916667,5.764083333,6.38375,6.758083333,6.164416667,6.79375,7.869,4.84675,6.040416667,5.150916667,5.87025,4.997166667,6.592,6.62125,7.4485,6.29425,4.70575,5.95275,4.341666667,6.417416667,8.116166667,7.757416667,6.895416667,7.132,6.013833333,6.735916667,7.02125,5.656583333,6.34375,6.528333333,7.71275,7.909833333,7.09225,7.701916667,6.724916667,6.905833333,6.968083333,6.992083333,7.928166667,8.13075,7.196416667,7.03725,7.5885,6.835166667,8.2665,10.4465,12.6935,14.8945,16.4865,18.8285,21.5175,25.0275,26.7555
Belgium,0.127742076,0.351095926,0.34890143,0.410511187,0.434838796,0.421240262,0.395762342,0.430802803,0.503854814,0.569488689,0.548524194,0.592384788,0.645435216,0.598865067,0.654339076,0.674823703,0.59589745,0.533440921,0.432329388,0.357210985,0.379611769,0.38075795,0.34366407,0.291610394,0.233069989,0.171988192,0.144517125,0.183407605,0.199502554,0.215454766,0.244090487,0.263817261,0.263280341,0.199990536,0.123995409,0.056307857,0.026085145,0.072759866,0.117989354,0.120949548,0.147197203,0.195640013,0.217560029,0.1939918,0.166635542,0.161581725,0.18173162,0.232339894,0.275065808,0.317434637,0.377266964,0.430471478,0.439455223,0.440149015,0.506434252,0.591243177,0.663612329,0.715508557,0.719598788,0.711775364,0.712509813,0.688137294,0.63130035,0.586017558,0.584958307,0.564233383,0.532375777,0.51559239,0.485076475,0.471419119,0.390150944,0.379535183,9.915083333,9.495083333,10.10233333,9.273583333,9.211166667,8.518416667,10.11475,9.709333333,10.69408333,9.98875,10.43583333,8.5415,8.259666667,9.594166667,9.040416667,9.901583333,10.05658333,9.412333333,9.5505,9.499,9.831166667,9.333333333,9.758833333,10.07291667,10.07191667,10.368,9.961083333,9.23225,9.058583333,9.297333333,9.627083333,10.33,10.2945,9.6495,8.7955,9.264,9.0685,10.457,10.92116667,10.93533333,9.709166667,10.48925,9.925833333,10.99675,10.69675,8.893166667,10.47241667,10.36916667,10.93425,11.03425,10.54333333,11.03575,10.87025,10.45258333,10.72783333,11.09525,11.1455,10.50491667,10.6285,9.36175,11.30533333,10.35183333,10.060125,12.477125,13.848125,15.730125,17.461125,19.657125,21.738125,24.310125,25.513125
Belize,-0.428389286,3.099734015,3.153310749,2.839629067,2.692042654,2.601105509,2.524729421,2.525603539,2.516166363,2.494320356,2.462189289,2.434729812,2.455012656,2.652881937,2.822695953,2.884873042,2.944861537,2.975045042,2.953679955,2.781438755,2.247078358,1.767961314,1.606746815,1.487173771,1.453905825,1.84268058,2.217568243,2.216334348,2.207303721,2.269725455,2.517164134,2.675713247,2.559611794,2.442441149,2.336261378,2.26290171,2.220609962,2.174212023,2.159073155,2.156028869,2.140236445,2.093698947,2.088420206,2.129208548,2.264246471,2.656687603,3.125699953,3.481594102,3.613487327,3.524879462,3.34034343,3.247894157,3.22378921,3.15479806,3.101759689,3.044939686,2.992642898,2.932912273,2.874416317,2.796512628,2.582674437,2.387295863,2.3685317,2.361406691,2.316163133,2.240652188,2.160600691,2.081125114,2.024266899,1.87929905,1.488942276,1.25691752,25.34358333,25.43375,25.67141667,24.92883333,25.09341667,24.85866667,25.38341667,25.48683333,25.50941667,25.35158333,25.49175,25.03875,25.10108333,25.496,25.3075,25.01333333,25.28141667,25.0455,25.61766667,25.14083333,25.25491667,25.50416667,25.54591667,25.10166667,25.4945,24.82941667,25.20783333,25.35116667,25.49333333,25.67291667,25.26833333,25.6825,25.87116667,25.25308333,25.33383333,25.38233333,25.46158333,25.50625,25.31491667,25.55033333,25.86333333,25.64791667,25.60308333,25.90891667,26.00475,25.4505,26.08825,26.22816667,25.36666667,25.285,25.52391667,25.78733333,25.86533333,25.74408333,25.919,25.7085,25.85875,25.52466667,25.90775,25.50233333,25.84275,25.73441667,26.21333333,26.91033333,28.41233333,29.85833333,31.20033333,32.05033333,33.60633333,35.32233333,36.60833333
Benin,0.270686719,0.734812666,0.817796441,0.861871677,0.981353081,1.049793434,1.108395323,1.211157882,1.309912711,1.408117213,1.49628232,1.593997809,1.681773203,1.731077229,1.754915628,1.814210192,1.877551891,1.880582582,1.929577643,2.002100676,2.04080312,2.093631136,2.164908951,2.232610203,2.304624597,2.35903877,2.4158849,2.498617959,2.567893019,2.649278221,2.757223799,2.852298056,2.904710044,2.924212203,2.937027081,2.957113173,2.982107939,3.011073262,3.037074644,3.053873664,3.074072965,3.097525572,3.10303169,4.638078155,3.839432529,2.015084874,2.568171728,2.930571836,3.092947768,3.10836165,3.092406076,3.080039735,3.075546766,3.097174888,3.112463264,3.274609554,3.13778456,2.931122828,3.003917492,3.001864192,2.995625879,2.978368655,2.97224912,2.963315194,2.990537962,3.013107022,3.000693454,2.993677775,2.965551213,2.91378978,2.849153025,2.788063938,27.41775,27.27166667,27.18616667,26.94966667,26.86708333,26.95041667,27.08783333,27.35058333,27.30716667,27.204,26.94408333,27.0285,27.39875,27.04633333,27.04666667,27.2435,26.97608333,27.17566667,27.57408333,27.52491667,27.15883333,27.36133333,27.88725,27.09933333,26.95075,26.961,27.46175,27.24383333,27.56066667,27.56433333,27.46333333,27.2955,27.72975,27.5455,27.50425,27.34591667,28.20758333,27.59233333,27.16041667,27.79383333,27.38091667,27.23058333,27.59791667,27.33558333,27.61616667,27.70391667,27.542,28.08858333,27.68041667,27.63766667,27.67583333,27.8195,27.96458333,27.872,28.15333333,28.14433333,28.0705,27.69091667,28.15608333,28.32558333,28.06116667,27.75183333,28.160625,29.100625,30.211625,31.236625,32.396625,33.452625,34.599625,35.630625,37.152625
Bhutan,-0.288435407,,,,,,,,,,,,,,,,,,,,,3.22530516,3.233080224,3.256740637,3.274439832,3.297355818,3.32460429,3.332158831,3.335486945,3.304292818,3.249343188,3.188678966,3.131123601,3.09462044,3.071842426,3.026762113,2.996201068,2.96196117,2.906944934,2.849860173,2.595925125,1.637042298,-3.848127375,-4.609513138,0.076972432,1.203646143,1.894468474,1.754956052,1.898600067,2.499932712,2.869062534,2.8067367,2.731980415,2.655487525,2.585473166,2.210825218,1.63351921,1.364451033,1.299716058,1.238887869,1.192896076,1.159644031,1.128404503,1.081362769,1.003132232,0.88970682,0.798122425,0.800958224,0.775837468,0.693416741,0.662319349,0.66845799,12.27866667,12.19666667,12.24016667,12.28025,12.01516667,12.06658333,12.02675,12.62,12.1085,12.42525,12.00925,11.834,11.74825,12.23741667,11.61125,12.25033333,11.71791667,11.63433333,12.28991667,12.10716667,11.76841667,12.12125,12.38033333,12.19441667,12.24825,12.25933333,12.00475,11.87516667,12.44341667,12.23158333,12.05875,12.045,11.73975,12.29633333,12.40433333,11.99366667,12.3205,12.65616667,12.25033333,12.20558333,11.99466667,11.82683333,12.08775,12.29966667,12.42841667,12.37466667,11.57883333,12.58983333,12.81491667,11.99841667,12.42575,12.18033333,12.23258333,12.20808333,12.44591667,12.854,12.6995,12.45633333,13.11475,12.94725,12.40025,12.27975,13.331375,14.191375,15.259375,16.746375,18.203375,19.549375,20.878375,21.968375,23.675375
Bolivia,-0.608029429,1.482053785,1.550360195,1.638994686,1.743898056,1.825023167,1.896524559,1.963160806,2.043775869,2.108517457,2.126388506,2.137704211,2.155780147,2.158535042,2.152406241,2.156410335,2.160247753,2.160689212,2.172235529,2.188478116,2.19735711,2.212842175,2.230544853,2.252646224,2.277917561,2.281198564,2.281816118,2.291634065,2.290945748,2.274998959,2.248845028,2.217884825,2.187878637,2.160443446,2.141036023,2.135634734,2.135352483,2.140784866,2.146342083,2.137131839,2.117909132,2.09536254,2.060930765,1.997919766,1.922469433,1.868523343,1.841531118,1.821290039,1.808581277,1.823178632,1.824386322,1.811403395,1.813130733,1.819045291,1.818764156,1.818744473,1.840639975,1.849766469,1.824010425,1.794743987,1.766511605,1.733898748,1.695781559,1.662990299,1.635435372,1.599049037,1.564863759,1.535908118,1.50252919,1.470608907,1.362337537,1.231527597,20.93133333,20.8065,21.2775,20.91241667,20.76541667,20.27583333,20.85133333,21.03358333,21.10908333,20.5945,21.368,20.79733333,21.51091667,20.83708333,21.23275,21.20633333,21.45808333,21.13158333,21.75416667,21.51625,20.73966667,21.3355,21.31408333,20.78941667,21.04225,20.82891667,21.24666667,21.28475,21.03916667,21.03408333,20.978,21.30008333,21.57166667,21.29183333,21.48316667,21.48258333,21.87291667,21.46683333,21.15691667,21.32608333,21.75408333,21.20591667,21.52491667,21.98475,21.73058333,21.05366667,21.61133333,21.46733333,21.03175,21.07716667,21.23408333,21.60575,21.26275,21.571,21.37175,21.47,21.12933333,21.189,21.37833333,21.44641667,21.55541667,21.60716667,20.640875,21.595875,23.128875,23.952875,24.933875,25.495875,26.416875,27.731875,28.469875
Botswana,-0.459843795,,,,,,,,,,,,,,,,,,,,,,,5.080898601,5.419790597,5.4385915,5.46816907,5.45663275,5.397355808,5.297759721,5.114399621,4.738239992,4.08788653,3.644200832,3.56494746,3.527198887,3.488157153,3.414480752,3.288422118,3.149155557,3.019843449,2.903479619,2.923879224,2.982163777,2.914253236,2.777845536,2.616272015,2.470554192,2.364706146,2.290024328,2.225362503,2.158793092,2.027733764,1.901918649,1.872031069,1.90025589,1.96082076,2.034095808,2.088456732,2.095646914,2.077075946,1.990847717,1.882574333,1.859344144,1.871159072,1.905103154,1.98098779,2.039254177,2.002888898,1.915312143,1.827385631,1.629361616,21.78458333,22.47141667,21.62033333,21.81433333,21.43758333,21.848,22.46333333,22.11933333,22.26241667,22.15133333,22.15725,22.22241667,21.49325,22.02783333,22.24208333,22.40991667,21.6325,21.93,22.31208333,22.85583333,22.08091667,22.05816667,22.373,21.22366667,21.67025,21.14425,22.06391667,21.69383333,22.36575,21.84591667,21.60566667,22.48783333,22.96441667,22.52591667,22.27266667,22.30833333,23.14433333,22.25316667,22.10416667,22.94483333,22.05966667,23.29083333,22.68075,22.37916667,23.21383333,22.19966667,22.33683333,23.07058333,22.978,21.87233333,22.3505,22.98566667,23.39516667,22.34608333,23.36883333,21.804,22.4005,22.31116667,22.13975,22.73016667,21.95508333,22.40008333,21.82575,21.73375,23.27975,24.74875,24.76575,25.49975,27.02475,27.51775,27.09275
Brazil,-0.589949761,3.040137263,3.02175059,2.999547079,2.988342853,3.004075931,3.025832486,3.046051908,3.042312631,3.050995728,3.051812905,2.994100671,2.949057016,2.927073881,2.889854352,2.833050965,2.751748057,2.677445982,2.61062599,2.559109442,2.54490815,2.5304574,2.515073505,2.50842702,2.477971012,2.450035381,2.449577967,2.463026304,2.471226539,2.463199362,2.448191666,2.409123539,2.349460579,2.286104223,2.213452122,2.134608235,2.048034541,1.968267412,1.903126879,1.842447487,1.785749535,1.720748649,1.662744872,1.636810143,1.631990396,1.622177757,1.603483471,1.582631811,1.553710688,1.504921188,1.443402744,1.383656193,1.312133003,1.217119482,1.154124231,1.124923332,1.077752425,1.021614957,0.9734306,0.938817822,0.926084725,0.921471857,0.89847964,0.868087551,0.853091526,0.838904987,0.803577865,0.771896396,0.764083625,0.729645705,0.608704843,0.458254367,24.79733333,24.85166667,24.99558333,24.967,24.7655,24.47966667,24.80191667,25.26808333,25.15725,24.75266667,25.14641667,24.84233333,25.17158333,24.73408333,24.98383333,25.08641667,25.01366667,24.63125,25.28275,25.19108333,24.6085,25.09733333,25.16958333,24.5815,24.67675,24.719,25.13233333,24.9275,24.94433333,25.148,24.98341667,25.23033333,25.35075,25.10991667,24.96566667,25.131,25.56341667,25.17733333,24.87141667,25.27491667,25.29216667,25.25133333,25.35491667,25.45466667,25.55441667,25.33783333,25.55941667,25.95875,25.28658333,25.1965,25.50441667,25.80033333,25.621,25.4965,25.806,25.517,25.668,25.41033333,25.60058333,25.81241667,25.42891667,25.71708333,25.348125,26.501125,28.017125,29.474125,30.837125,31.985125,33.502125,34.979125,36.133125
British Virgin Islands,-0.362684583,,,,,,,,,,,,,0.333425255,0.579681175,1.085606399,1.882480155,2.843910558,4.059949339,5.73173762,5.203581259,2.076958927,0.244163888,0.605952593,0.887707903,1.129623888,1.470049155,1.595148012,1.590687926,1.433150352,2.201075113,3.287369394,3.667893886,3.63603173,3.681404026,3.55995552,3.476354526,3.320650294,3.310177436,3.285129825,3.328365623,2.811234818,2.205212769,2.091410408,2.226651413,2.30621027,2.460587744,2.533568127,2.602992636,2.600772072,2.554219816,2.750104397,3.045169531,3.304504606,3.373329697,3.420652298,3.448657013,3.490675368,3.530981464,3.379871126,1.696273541,1.312640458,1.533298284,0.763228827,1.038322915,1.399697626,1.313728185,1.093237121,0.924435142,0.900014624,0.992779783,0.704487192,26.43258333,26.60908333,26.72491667,26.31666667,26.384,26.28141667,26.62658333,26.96875,26.8595,26.91708333,26.67483333,26.58316667,26.80241667,26.67975,26.30333333,26.43983333,26.23,26.32333333,26.77525,26.60658333,26.29216667,26.40125,26.73358333,26.17166667,26.2475,26.15183333,26.73083333,26.71758333,26.54933333,26.99,26.90325,26.55383333,26.95816667,26.59933333,26.59383333,26.6095,27.14358333,26.8285,26.56041667,26.82166667,26.77758333,26.77641667,26.9305,27.04075,27.22891667,26.74358333,27.11466667,27.45233333,26.99825,26.73058333,27.13316667,27.29783333,27.37658333,27.02925,27.42466667,27.37483333,27.47,26.924,27.2385,27.59366667,27.15925,27.36016667,27.31233333,28.19033333,29.25533333,30.45933333,31.43033333,32.13333333,33.04833333,34.36533333,35.32133333
